timestamp,speed,vehicle_count,distance,traffic_density
2024-11-02 01:14:19,0.0,17,77,0.58
2024-11-02 01:14:20,3.0,20,47,0.84
2024-11-02 01:14:21,-5.0,18,99,0.85
2024-11-02 01:14:22,-2.0,22,120,0.77
2024-11-02 01:14:23,3.0,6,79,0.46
2024-11-02 01:14:24,-1.0,21,90,0.86
2024-11-02 01:14:25,-4.0,13,123,0.67
2024-11-02 01:14:26,5.0,17,89,0.26
2024-11-02 01:14:27,2.0,20,41,0.92
2024-11-02 01:14:28,2.0,21,95,0.36
2024-11-02 01:14:29,-3.0,17,106,0.69
2024-11-02 01:14:30,0.0,15,84,0.44
2024-11-02 01:14:31,0.0,23,83,0.68
2024-11-02 01:14:32,1.0,5,96,0.7
2024-11-02 01:14:33,0.0,16,82,0.79
2024-11-02 01:14:34,-1.0,5,43,0.9
2024-11-02 01:14:35,5.0,24,92,0.6
2024-11-02 01:14:36,3.0,12,80,0.88
2024-11-02 01:14:37,2.0,17,80,0.83
2024-11-02 01:14:38,2.0,18,41,0.43
2024-11-02 01:14:39,-2.0,23,71,0.5
2024-11-02 01:14:40,5.0,10,60,0.63
2024-11-02 01:14:41,0.0,12,40,0.83
2024-11-02 01:14:42,-4.0,6,77,0.34
2024-11-02 01:14:43,0.0,12,129,0.36
2024-11-02 01:14:44,-5.0,24,49,0.38
2024-11-02 01:14:45,-2.0,17,54,0.9
2024-11-02 01:14:46,3.0,22,69,0.98
2024-11-02 01:14:47,-2.0,11,54,0.6
2024-11-02 01:14:48,-2.0,16,81,0.44
2024-11-02 01:14:49,-4.0,18,107,0.41
2024-11-02 01:14:50,-4.0,7,92,0.83
2024-11-02 01:14:51,5.0,7,51,0.57
2024-11-02 01:14:52,5.0,13,122,0.67
2024-11-02 01:14:53,5.0,10,102,0.46
2024-11-02 01:14:54,-4.0,22,43,0.78
2024-11-02 01:14:55,3.0,23,68,0.29
2024-11-02 01:14:56,4.0,10,88,0.26
2024-11-02 01:14:57,4.0,24,88,0.46
2024-11-02 01:14:58,-2.0,20,75,0.26
2024-11-02 01:14:59,-3.0,11,121,0.86
2024-11-02 01:15:00,4.0,11,53,0.28
2024-11-02 01:15:01,-3.0,6,129,0.31
2024-11-02 01:15:02,0.0,11,71,0.69
2024-11-02 01:15:03,-1.0,19,76,0.54
2024-11-02 01:15:04,-5.0,12,113,0.9
2024-11-02 01:15:05,1.0,21,86,0.48
2024-11-02 01:15:06,-4.0,10,88,0.9
2024-11-02 01:15:07,4.0,18,52,0.29
2024-11-02 01:15:08,3.0,7,125,0.21
2024-11-02 01:15:09,-3.0,20,41,0.36
2024-11-02 01:15:10,4.0,13,47,0.6
2024-11-02 01:15:11,-4.0,23,104,0.78
2024-11-02 01:15:12,-1.0,12,48,0.62
2024-11-02 01:15:13,4.0,9,65,0.34
2024-11-02 01:15:14,0.0,10,105,0.39
2024-11-02 01:15:15,2.0,18,71,0.87
2024-11-02 01:15:16,3.0,8,130,0.41
2024-11-02 01:15:17,-4.0,11,92,0.39
2024-11-02 01:15:18,1.0,14,91,0.28
2024-11-02 01:15:19,-4.0,12,45,0.54
2024-11-02 01:15:20,3.0,18,43,0.85
2024-11-02 01:15:21,0.0,12,41,0.26
2024-11-02 01:15:22,-4.0,6,112,0.71
2024-11-02 01:15:23,5.0,10,121,0.57
2024-11-02 01:15:24,0.0,13,83,0.81
2024-11-02 01:15:25,-3.0,17,120,0.7
2024-11-02 01:15:26,-5.0,12,129,0.39
2024-11-02 01:15:27,2.0,7,107,0.6
2024-11-02 01:15:28,4.0,7,46,0.38
2024-11-02 01:15:29,-2.0,23,130,0.38
2024-11-02 01:15:30,-1.0,25,45,0.68
2024-11-02 01:15:31,-2.0,15,41,0.94
2024-11-02 01:15:32,2.0,12,83,0.71
2024-11-02 01:15:33,-4.0,18,106,0.87
2024-11-02 01:15:34,-1.0,23,47,1.0
2024-11-02 01:15:35,-5.0,6,89,0.52
2024-11-02 01:15:36,-4.0,10,63,0.96
2024-11-02 01:15:37,4.0,17,128,0.38
2024-11-02 01:15:38,3.0,25,109,0.39
2024-11-02 01:15:39,-5.0,23,119,0.94
2024-11-02 01:15:40,-4.0,12,90,0.78
2024-11-02 01:15:41,4.0,17,76,0.77
2024-11-02 01:15:42,-1.0,21,77,0.33
2024-11-02 01:15:43,2.0,16,49,0.93
2024-11-02 01:15:44,4.0,22,104,0.41
2024-11-02 01:15:45,-3.0,13,92,0.77
2024-11-02 01:15:46,-1.0,21,76,0.92
2024-11-02 01:15:47,-1.0,14,52,0.3
2024-11-02 01:15:48,0.0,16,116,0.72
2024-11-02 01:15:49,-2.0,21,40,0.39
2024-11-02 01:15:50,2.0,15,59,0.34
2024-11-02 01:15:51,-2.0,25,60,0.5
2024-11-02 01:15:52,-2.0,17,111,0.99
2024-11-02 01:15:53,-3.0,9,98,0.75
2024-11-02 01:15:54,4.0,21,96,0.3
2024-11-02 01:15:55,4.0,9,102,0.77
2024-11-02 01:15:56,-5.0,15,57,0.74
2024-11-02 01:15:57,0.0,11,85,0.89
2024-11-02 01:15:58,0.0,19,128,0.36
2024-11-02 01:15:59,3.0,14,114,0.53
2024-11-02 01:16:00,1.0,18,106,0.93
2024-11-02 01:16:01,4.0,16,108,0.5
2024-11-02 01:16:02,-5.0,12,126,0.98
2024-11-02 01:16:03,3.0,20,81,0.31
2024-11-02 01:16:04,0.0,24,117,0.6
2024-11-02 01:16:05,-3.0,23,89,0.82
2024-11-02 01:16:06,5.0,21,115,0.62
2024-11-02 01:16:07,5.0,15,109,0.24
2024-11-02 01:16:08,2.0,6,85,0.75
2024-11-02 01:16:09,1.0,22,113,0.25
2024-11-02 01:16:10,-2.0,15,115,0.25
2024-11-02 01:16:11,3.0,13,64,0.9
2024-11-02 01:16:12,4.0,15,98,0.68
2024-11-02 01:16:13,-1.0,13,83,0.87
2024-11-02 01:16:14,-1.0,23,100,0.59
2024-11-02 01:16:15,-4.0,20,85,0.35
2024-11-02 01:16:16,-4.0,7,79,0.83
2024-11-02 01:16:17,5.0,8,124,0.44
2024-11-02 01:16:18,4.0,20,89,0.71
2024-11-02 01:16:19,-3.0,17,60,0.93
2024-11-02 01:16:20,1.0,20,122,0.37
2024-11-02 01:16:21,5.0,12,53,0.28
2024-11-02 01:16:22,3.0,5,112,0.46
2024-11-02 01:16:23,-2.0,16,126,0.62
2024-11-02 01:16:24,-4.0,21,93,0.2
2024-11-02 01:16:25,5.0,16,118,0.61
2024-11-02 01:16:26,0.0,8,87,0.51
2024-11-02 01:16:27,0.0,25,81,0.61
2024-11-02 01:16:28,1.0,25,107,0.89
2024-11-02 01:16:29,5.0,7,48,0.54
2024-11-02 01:16:30,2.0,25,48,0.78
2024-11-02 01:16:31,-5.0,15,82,0.71
2024-11-02 01:16:32,5.0,18,93,0.56
2024-11-02 01:16:33,-2.0,14,125,0.99
2024-11-02 01:16:34,1.0,5,107,0.69
2024-11-02 01:16:35,3.0,18,70,0.71
2024-11-02 01:16:36,-4.0,19,86,0.41
2024-11-02 01:16:37,2.0,22,66,0.87
2024-11-02 01:16:38,0.0,17,47,0.41
2024-11-02 01:16:39,3.0,23,90,0.95
2024-11-02 01:16:40,-1.0,12,53,0.69
2024-11-02 01:16:41,0.0,10,42,0.21
2024-11-02 01:16:42,-2.0,15,112,0.55
2024-11-02 01:16:43,-3.0,21,61,0.76
2024-11-02 01:16:44,3.0,9,68,0.8
2024-11-02 01:16:45,1.0,5,94,0.27
2024-11-02 01:16:46,3.0,6,83,0.52
2024-11-02 01:16:47,3.0,15,78,0.31
2024-11-02 01:16:48,4.0,16,53,0.64
2024-11-02 01:16:49,4.0,10,82,0.34
2024-11-02 01:16:50,2.0,5,129,0.24
2024-11-02 01:16:51,-4.0,19,72,0.81
2024-11-02 01:16:52,-1.0,23,120,0.74
2024-11-02 01:16:53,-4.0,24,106,0.8
2024-11-02 01:16:54,3.0,20,81,0.52
2024-11-02 01:16:55,-1.0,15,66,0.45
2024-11-02 01:16:56,5.0,14,61,0.67
2024-11-02 01:16:57,1.0,11,91,0.94
2024-11-02 01:16:58,0.0,24,45,0.79
2024-11-02 01:16:59,-2.0,13,128,0.89
2024-11-02 01:17:00,5.0,20,70,0.31
2024-11-02 01:17:01,4.0,9,117,0.74
2024-11-02 01:17:02,4.0,18,117,0.97
2024-11-02 01:17:03,4.0,10,75,0.97
2024-11-02 01:17:04,-2.0,7,71,0.44
2024-11-02 01:17:05,1.0,8,74,0.36
2024-11-02 01:17:06,3.0,22,112,0.57
2024-11-02 01:17:07,0.0,11,44,0.84
2024-11-02 01:17:08,-2.0,10,98,0.24
2024-11-02 01:17:09,-2.0,6,94,0.25
2024-11-02 01:17:10,-5.0,23,43,0.22
2024-11-02 01:17:11,5.0,12,46,0.63
2024-11-02 01:17:12,-5.0,13,126,0.44
2024-11-02 01:17:13,-3.0,12,122,0.94
2024-11-02 01:17:14,2.0,20,112,0.82
2024-11-02 01:17:15,-2.0,23,78,0.75
2024-11-02 01:17:16,1.0,18,127,0.77
2024-11-02 01:17:17,2.0,7,52,0.38
2024-11-02 01:17:18,5.0,7,41,0.87
2024-11-02 01:17:19,4.0,11,93,0.8
2024-11-02 01:17:20,0.0,24,116,0.39
2024-11-02 01:17:21,2.0,10,92,0.43
2024-11-02 01:17:22,5.0,7,60,0.47
2024-11-02 01:17:23,-1.0,17,62,0.46
2024-11-02 01:17:24,-1.0,10,124,0.62
2024-11-02 01:17:25,0.0,12,104,0.54
2024-11-02 01:17:26,-2.0,16,103,0.31
2024-11-02 01:17:27,-1.0,8,116,0.86
2024-11-02 01:17:28,-1.0,15,116,0.36
2024-11-02 01:17:29,-5.0,16,106,0.43
2024-11-02 01:17:30,5.0,14,48,0.88
2024-11-02 01:17:31,0.0,13,119,0.95
2024-11-02 01:17:32,-2.0,25,123,0.3
2024-11-02 01:17:33,5.0,23,52,0.3
2024-11-02 01:17:34,3.0,14,67,0.84
2024-11-02 01:17:35,2.0,21,73,0.38
2024-11-02 01:17:36,4.0,13,40,0.29
2024-11-02 01:17:37,1.0,16,88,0.35
2024-11-02 01:17:38,2.0,20,112,0.85
2024-11-02 01:17:39,1.0,7,106,0.61
2024-11-02 01:17:40,5.0,11,123,0.71
2024-11-02 01:17:41,-2.0,17,59,0.88
2024-11-02 01:17:42,3.0,5,75,0.55
2024-11-02 01:17:43,1.0,20,70,0.35
2024-11-02 01:17:44,-1.0,13,89,0.79
2024-11-02 01:17:45,4.0,8,44,0.51
2024-11-02 01:17:46,5.0,12,72,0.31
2024-11-02 01:17:47,-5.0,17,73,0.24
2024-11-02 01:17:48,3.0,8,60,0.75
2024-11-02 01:17:49,-5.0,8,107,0.49
2024-11-02 01:17:50,3.0,17,123,0.42
2024-11-02 01:17:51,5.0,19,91,0.78
2024-11-02 01:17:52,-2.0,10,127,0.27
2024-11-02 01:17:53,-5.0,22,85,0.8
2024-11-02 01:17:54,-1.0,20,112,0.9
2024-11-02 01:17:55,-2.0,23,103,0.89
2024-11-02 01:17:56,2.0,10,68,0.44
2024-11-02 01:17:57,0.0,7,74,0.26
2024-11-02 01:17:58,4.0,21,123,0.46
2024-11-02 01:17:59,-1.0,5,92,0.89
2024-11-02 01:18:00,5.0,7,124,0.57
2024-11-02 01:18:01,5.0,23,83,0.26
2024-11-02 01:18:02,-2.0,9,117,0.58
2024-11-02 01:18:03,2.0,22,77,0.87
2024-11-02 01:18:04,0.0,7,116,0.74
2024-11-02 01:18:05,1.0,25,78,0.65
2024-11-02 01:18:06,-5.0,12,92,0.82
2024-11-02 01:18:07,5.0,6,93,0.71
2024-11-02 01:18:08,5.0,8,61,0.29
2024-11-02 01:18:09,-1.0,9,51,0.32
2024-11-02 01:18:10,4.0,17,128,0.57
2024-11-02 01:18:11,5.0,8,50,0.7
2024-11-02 01:18:12,-1.0,13,65,0.65
2024-11-02 01:18:13,2.0,18,87,0.45
2024-11-02 01:18:14,-2.0,22,43,0.37
2024-11-02 01:18:15,5.0,19,98,0.38
2024-11-02 01:18:16,-4.0,12,107,0.97
2024-11-02 01:18:17,0.0,9,58,0.89
2024-11-02 01:18:18,-3.0,24,81,0.86
2024-11-02 01:18:19,-5.0,23,88,0.88
2024-11-02 01:18:20,-4.0,15,64,0.36
2024-11-02 01:18:21,-1.0,9,64,0.21
2024-11-02 01:18:22,3.0,6,86,0.43
2024-11-02 01:18:23,0.0,23,104,0.23
2024-11-02 01:18:24,-3.0,5,105,0.92
2024-11-02 01:18:25,3.0,5,123,0.91
2024-11-02 01:18:26,-3.0,8,59,0.77
2024-11-02 01:18:27,3.0,8,60,0.73
2024-11-02 01:18:28,-4.0,9,74,0.43
2024-11-02 01:18:29,5.0,22,40,0.53
2024-11-02 01:18:30,0.0,25,99,0.77
2024-11-02 01:18:31,-1.0,21,42,0.4
2024-11-02 01:18:32,-4.0,6,67,0.24
2024-11-02 01:18:33,-5.0,17,53,0.48
2024-11-02 01:18:34,2.0,15,61,0.88
2024-11-02 01:18:35,1.0,17,45,0.87
2024-11-02 01:18:36,1.0,5,116,0.8
2024-11-02 01:18:37,4.0,16,75,0.55
2024-11-02 01:18:38,-3.0,7,101,0.66
2024-11-02 01:18:39,-2.0,16,98,0.49
2024-11-02 01:18:40,3.0,20,47,0.42
2024-11-02 01:18:41,0.0,12,81,0.25
2024-11-02 01:18:42,0.0,16,124,0.41
2024-11-02 01:18:43,-1.0,22,90,0.4
2024-11-02 01:18:44,-3.0,19,59,0.65
2024-11-02 01:18:45,-4.0,10,58,0.22
2024-11-02 01:18:46,-2.0,11,80,0.35
2024-11-02 01:18:47,-3.0,23,48,0.98
2024-11-02 01:18:48,-4.0,6,116,0.41
2024-11-02 01:18:49,-1.0,22,60,0.5
2024-11-02 01:18:50,5.0,19,123,0.83
2024-11-02 01:18:51,4.0,19,53,0.91
2024-11-02 01:18:52,-2.0,17,102,0.25
2024-11-02 01:18:53,3.0,16,66,0.26
2024-11-02 01:18:54,-2.0,7,50,0.29
2024-11-02 01:18:55,-2.0,15,74,0.75
2024-11-02 01:18:56,-1.0,8,105,0.93
2024-11-02 01:18:57,2.0,16,124,0.96
2024-11-02 01:18:58,0.0,5,59,0.37
2024-11-02 01:18:59,-4.0,15,58,0.69
2024-11-02 01:19:00,-3.0,12,116,0.68
2024-11-02 01:19:01,0.0,8,42,0.32
2024-11-02 01:19:02,-4.0,15,55,0.23
2024-11-02 01:19:03,5.0,16,62,0.89
2024-11-02 01:19:04,3.0,25,43,0.46
2024-11-02 01:19:05,3.0,11,97,0.66
2024-11-02 01:19:06,5.0,8,62,0.5
2024-11-02 01:19:07,-2.0,22,125,0.51
2024-11-02 01:19:08,3.0,23,45,1.0
2024-11-02 01:19:09,3.0,13,125,0.51
2024-11-02 01:19:10,0.0,9,54,0.77
2024-11-02 01:19:11,-2.0,8,48,0.45
2024-11-02 01:19:12,3.0,12,103,0.3
2024-11-02 01:19:13,-3.0,17,55,0.73
2024-11-02 01:19:14,-4.0,11,94,0.84
2024-11-02 01:19:15,3.0,25,85,0.79
2024-11-02 01:19:16,-2.0,19,57,0.89
2024-11-02 01:19:17,2.0,9,40,0.22
2024-11-02 01:19:18,0.0,25,60,0.54
2024-11-02 01:19:19,4.0,20,71,0.89
2024-11-02 01:19:20,-4.0,13,95,0.4
2024-11-02 01:19:21,-2.0,15,93,0.38
2024-11-02 01:19:22,3.0,13,64,0.41
2024-11-02 01:19:23,2.0,7,112,0.34
2024-11-02 01:19:24,4.0,10,45,0.23
2024-11-02 01:19:25,5.0,24,112,0.92
2024-11-02 01:19:26,-4.0,17,122,0.76
2024-11-02 01:19:27,-5.0,7,69,0.9
2024-11-02 01:19:28,2.0,20,126,0.24
2024-11-02 01:19:29,-2.0,18,50,0.51
2024-11-02 01:19:30,2.0,14,117,0.75
2024-11-02 01:19:31,-4.0,11,56,0.29
2024-11-02 01:19:32,5.0,13,103,0.53
2024-11-02 01:19:33,-3.0,5,46,0.86
2024-11-02 01:19:34,-3.0,9,120,0.9
2024-11-02 01:19:35,-4.0,25,40,0.75
2024-11-02 01:19:36,-4.0,15,54,0.69
2024-11-02 01:19:37,-2.0,20,61,0.38
2024-11-02 01:19:38,-5.0,8,113,0.42
2024-11-02 01:19:39,0.0,21,81,0.55
2024-11-02 01:19:40,-1.0,12,70,0.9
2024-11-02 01:19:41,4.0,21,46,0.37
2024-11-02 01:19:42,5.0,9,109,0.61
2024-11-02 01:19:43,-3.0,19,54,0.98
2024-11-02 01:19:44,-1.0,8,117,0.33
2024-11-02 01:19:45,-1.0,16,118,0.95
2024-11-02 01:19:46,-2.0,11,76,0.24
2024-11-02 01:19:47,5.0,15,41,0.54
2024-11-02 01:19:48,1.0,17,89,0.91
2024-11-02 01:19:49,4.0,21,66,0.39
2024-11-02 01:19:50,0.0,5,110,0.56
2024-11-02 01:19:51,-1.0,15,45,0.32
2024-11-02 01:19:52,-2.0,5,77,0.28
2024-11-02 01:19:53,0.0,11,67,0.46
2024-11-02 01:19:54,5.0,20,87,0.73
2024-11-02 01:19:55,2.0,22,86,0.58
2024-11-02 01:19:56,-3.0,20,89,0.32
2024-11-02 01:19:57,-4.0,23,105,0.32
2024-11-02 01:19:58,-5.0,16,44,0.32
2024-11-02 01:19:59,-2.0,15,53,0.41
2024-11-02 01:20:00,-1.0,23,105,0.79
2024-11-02 01:20:01,2.0,24,75,0.78
2024-11-02 01:20:02,-4.0,18,87,0.72
2024-11-02 01:20:03,5.0,15,77,0.69
2024-11-02 01:20:04,5.0,6,82,0.49
2024-11-02 01:20:05,-4.0,19,65,0.91
2024-11-02 01:20:06,5.0,8,94,0.63
2024-11-02 01:20:07,-4.0,8,68,0.25
2024-11-02 01:20:08,0.0,23,116,0.77
2024-11-02 01:20:09,3.0,19,107,0.38
2024-11-02 01:20:10,0.0,22,98,0.33
2024-11-02 01:20:11,1.0,18,74,0.26
2024-11-02 01:20:12,0.0,5,92,0.91
2024-11-02 01:20:13,-1.0,22,47,0.31
2024-11-02 01:20:14,4.0,21,125,0.41
2024-11-02 01:20:15,-5.0,20,61,0.39
2024-11-02 01:20:16,-2.0,23,102,0.44
2024-11-02 01:20:17,-4.0,21,75,0.72
2024-11-02 01:20:18,3.0,23,62,0.95
2024-11-02 01:20:19,0.0,9,130,0.24
2024-11-02 01:20:20,-5.0,14,91,0.4
2024-11-02 01:20:21,0.0,9,52,0.68
2024-11-02 01:20:22,0.0,17,117,0.21
2024-11-02 01:20:23,3.0,5,42,0.5
2024-11-02 01:20:24,-2.0,24,103,0.9
2024-11-02 01:20:25,-4.0,13,116,0.79
2024-11-02 01:20:26,4.0,13,107,0.45
2024-11-02 01:20:27,4.0,13,110,0.99
2024-11-02 01:20:28,1.0,12,120,0.58
2024-11-02 01:20:29,5.0,11,61,0.7
2024-11-02 01:20:30,-1.0,17,127,0.54
2024-11-02 01:20:31,-4.0,16,81,0.37
2024-11-02 01:20:32,-3.0,22,63,0.96
2024-11-02 01:20:33,0.0,6,102,0.72
2024-11-02 01:20:34,-2.0,17,76,0.61
2024-11-02 01:20:35,-4.0,22,114,0.27
2024-11-02 01:20:36,2.0,24,89,0.7
2024-11-02 01:20:37,2.0,6,42,0.2
2024-11-02 01:20:38,4.0,21,101,0.24
2024-11-02 01:20:39,0.0,25,45,0.27
2024-11-02 01:20:40,4.0,5,51,0.92
2024-11-02 01:20:41,-5.0,5,63,0.41
2024-11-02 01:20:42,-3.0,17,45,0.74
2024-11-02 01:20:43,-1.0,5,44,0.41
2024-11-02 01:20:44,3.0,11,106,0.53
2024-11-02 01:20:45,5.0,11,120,0.72
2024-11-02 01:20:46,-2.0,24,96,0.75
2024-11-02 01:20:47,5.0,12,112,0.38
2024-11-02 01:20:48,-2.0,11,75,0.27
2024-11-02 01:20:49,-4.0,8,49,0.81
2024-11-02 01:20:50,2.0,24,97,0.32
2024-11-02 01:20:51,2.0,5,103,0.45
2024-11-02 01:20:52,-3.0,12,42,0.79
2024-11-02 01:20:53,-1.0,25,64,0.71
2024-11-02 01:20:54,4.0,18,128,0.83
2024-11-02 01:20:55,3.0,16,81,0.59
2024-11-02 01:20:56,4.0,19,117,0.56
2024-11-02 01:20:57,-4.0,19,58,0.76
2024-11-02 01:20:58,4.0,7,84,0.6
2024-11-02 01:20:59,3.0,21,86,0.9
2024-11-02 01:21:00,4.0,24,127,0.65
2024-11-02 01:21:01,-2.0,8,111,0.43
2024-11-02 01:21:02,-1.0,20,63,0.94
2024-11-02 01:21:03,-2.0,8,127,0.53
2024-11-02 01:21:04,-2.0,14,97,0.67
2024-11-02 01:21:05,3.0,6,75,0.27
2024-11-02 01:21:06,-1.0,23,48,0.34
2024-11-02 01:21:07,-2.0,14,102,0.81
2024-11-02 01:21:08,2.0,22,59,0.84
2024-11-02 01:21:09,-4.0,15,112,0.78
2024-11-02 01:21:10,-1.0,16,94,0.29
2024-11-02 01:21:11,-1.0,7,64,0.5
2024-11-02 01:21:12,5.0,19,116,0.76
2024-11-02 01:21:13,-4.0,16,51,0.54
2024-11-02 01:21:14,2.0,7,107,0.34
2024-11-02 01:21:15,5.0,18,101,0.85
2024-11-02 01:21:16,4.0,14,103,0.85
2024-11-02 01:21:17,5.0,18,89,0.77
2024-11-02 01:21:18,1.0,19,45,0.41
2024-11-02 01:21:19,-5.0,6,125,0.42
2024-11-02 01:21:20,-3.0,10,98,0.39
2024-11-02 01:21:21,-3.0,13,117,0.46
2024-11-02 01:21:22,-3.0,22,111,0.96
2024-11-02 01:21:23,0.0,8,71,0.43
2024-11-02 01:21:24,-3.0,13,62,0.5
2024-11-02 01:21:25,4.0,24,99,0.29
2024-11-02 01:21:26,-4.0,9,128,0.32
2024-11-02 01:21:27,1.0,16,82,0.39
2024-11-02 01:21:28,-1.0,25,129,0.36
2024-11-02 01:21:29,-3.0,20,41,0.38
2024-11-02 01:21:30,0.0,10,41,0.83
2024-11-02 01:21:31,1.0,9,62,0.44
2024-11-02 01:21:32,-4.0,12,108,0.9
2024-11-02 01:21:33,5.0,18,97,0.3
2024-11-02 01:21:34,-4.0,18,117,0.69
2024-11-02 01:21:35,-4.0,24,129,0.98
2024-11-02 01:21:36,4.0,13,112,0.82
2024-11-02 01:21:37,-1.0,17,70,0.82
2024-11-02 01:21:38,-3.0,6,40,0.34
2024-11-02 01:21:39,-1.0,24,105,0.59
2024-11-02 01:21:40,0.0,14,42,0.99
2024-11-02 01:21:41,1.0,20,124,0.93
2024-11-02 01:21:42,-5.0,9,60,0.76
2024-11-02 01:21:43,-4.0,17,89,0.84
2024-11-02 01:21:44,4.0,20,60,0.41
2024-11-02 01:21:45,1.0,5,40,0.5
2024-11-02 01:21:46,-2.0,16,53,0.27
2024-11-02 01:21:47,-1.0,10,80,0.74
2024-11-02 01:21:48,5.0,22,84,0.95
2024-11-02 01:21:49,4.0,17,84,0.4
2024-11-02 01:21:50,4.0,15,79,0.33
2024-11-02 01:21:51,4.0,9,119,0.71
2024-11-02 01:21:52,5.0,6,96,0.47
2024-11-02 01:21:53,-5.0,16,122,0.68
2024-11-02 01:21:54,-4.0,17,122,0.29
2024-11-02 01:21:55,5.0,24,42,0.88
2024-11-02 01:21:56,-3.0,21,102,0.64
2024-11-02 01:21:57,2.0,9,48,0.91
2024-11-02 01:21:58,4.0,21,73,0.59
2024-11-02 01:21:59,-5.0,10,100,0.57
2024-11-02 01:22:00,-4.0,17,125,0.66
2024-11-02 01:22:01,4.0,23,112,0.49
2024-11-02 01:22:02,5.0,7,45,0.72
2024-11-02 01:22:03,2.0,10,125,0.94
2024-11-02 01:22:04,5.0,10,116,0.91
2024-11-02 01:22:05,5.0,11,127,1.0
2024-11-02 01:22:06,5.0,12,73,0.3
2024-11-02 01:22:07,5.0,21,65,0.4
2024-11-02 01:22:08,1.0,11,120,0.8
2024-11-02 01:22:09,1.0,21,92,0.54
2024-11-02 01:22:10,-4.0,15,49,0.7
2024-11-02 01:22:11,-1.0,5,45,0.96
2024-11-02 01:22:12,1.0,12,81,0.26
2024-11-02 01:22:13,2.0,21,47,0.82
2024-11-02 01:22:14,0.0,19,130,0.28
2024-11-02 01:22:15,-5.0,13,88,0.53
2024-11-02 01:22:16,-2.0,8,117,0.81
2024-11-02 01:22:17,-5.0,5,63,0.5
2024-11-02 01:22:18,2.0,14,54,0.54
2024-11-02 01:22:19,-3.0,15,58,0.21
2024-11-02 01:22:20,3.0,19,90,0.41
2024-11-02 01:22:21,-5.0,6,115,0.23
2024-11-02 01:22:22,-2.0,10,56,0.38
2024-11-02 01:22:23,5.0,16,40,0.55
2024-11-02 01:22:24,2.0,8,115,0.97
2024-11-02 01:22:25,-3.0,14,48,0.38
2024-11-02 01:22:26,5.0,6,57,0.21
2024-11-02 01:22:27,1.0,23,60,0.27
2024-11-02 01:22:28,-3.0,21,46,0.59
2024-11-02 01:22:29,-4.0,21,121,0.27
2024-11-02 01:22:30,0.0,8,85,0.35
2024-11-02 01:22:31,2.0,11,72,0.6
2024-11-02 01:22:32,5.0,23,92,0.35
2024-11-02 01:22:33,2.0,25,84,0.71
2024-11-02 01:22:34,4.0,5,59,0.96
2024-11-02 01:22:35,-2.0,10,95,0.67
2024-11-02 01:22:36,3.0,10,126,0.43
2024-11-02 01:22:37,-5.0,11,53,0.25
2024-11-02 01:22:38,3.0,6,65,0.61
2024-11-02 01:22:39,-3.0,20,56,0.37
2024-11-02 01:22:40,-5.0,23,85,0.71
2024-11-02 01:22:41,-4.0,24,111,0.55
2024-11-02 01:22:42,5.0,24,48,0.73
2024-11-02 01:22:43,-2.0,6,111,0.38
2024-11-02 01:22:44,5.0,18,71,0.8
2024-11-02 01:22:45,-3.0,22,68,0.39
2024-11-02 01:22:46,1.0,15,41,0.83
2024-11-02 01:22:47,-3.0,10,51,0.51
2024-11-02 01:22:48,-3.0,13,128,0.89
2024-11-02 01:22:49,4.0,17,117,0.54
2024-11-02 01:22:50,3.0,16,70,0.49
2024-11-02 01:22:51,5.0,21,52,0.87
2024-11-02 01:22:52,1.0,6,89,0.9
2024-11-02 01:22:53,2.0,23,52,0.79
2024-11-02 01:22:54,4.0,25,110,0.65
2024-11-02 01:22:55,-1.0,19,77,0.77
2024-11-02 01:22:56,5.0,19,64,0.61
2024-11-02 01:22:57,0.0,17,99,0.38
2024-11-02 01:22:58,-1.0,8,54,0.45
2024-11-02 01:22:59,3.0,6,113,0.55
2024-11-02 01:23:00,1.0,10,106,0.71
2024-11-02 01:23:01,5.0,10,114,0.33
2024-11-02 01:23:02,-3.0,7,85,0.2
2024-11-02 01:23:03,2.0,12,64,0.87
2024-11-02 01:23:04,5.0,7,75,0.24
2024-11-02 01:23:05,-3.0,23,110,0.41
2024-11-02 01:23:06,3.0,12,100,0.72
2024-11-02 01:23:07,0.0,22,58,0.63
2024-11-02 01:23:08,-3.0,6,68,0.5
2024-11-02 01:23:09,-2.0,11,62,0.68
2024-11-02 01:23:10,3.0,12,61,0.48
2024-11-02 01:23:11,1.0,16,108,0.41
2024-11-02 01:23:12,2.0,22,75,0.75
2024-11-02 01:23:13,3.0,11,80,0.58
2024-11-02 01:23:14,3.0,15,66,0.64
2024-11-02 01:23:15,-3.0,15,45,0.54
2024-11-02 01:23:16,-5.0,10,53,0.55
2024-11-02 01:23:17,3.0,7,74,0.39
2024-11-02 01:23:18,-1.0,10,98,0.94
2024-11-02 01:23:19,3.0,22,43,0.33
2024-11-02 01:23:20,-4.0,23,84,0.36
2024-11-02 01:23:21,-1.0,17,58,0.97
2024-11-02 01:23:22,-2.0,23,80,0.83
2024-11-02 01:23:23,-2.0,22,104,0.78
2024-11-02 01:23:24,-3.0,23,58,0.43
2024-11-02 01:23:25,-5.0,24,55,0.26
2024-11-02 01:23:26,5.0,9,64,0.63
2024-11-02 01:23:27,2.0,12,97,0.59
